user_id,home_lat,home_lon,office_lat,office_lon,commute_time,commute_time_minutes,commute_duration_min,dist_home_office_km,overlap_score,time_diff_minutes,accepted,past_acceptance_rate,optimal_notify_minutes,optimal_notify_time,day_of_week,response_time_lag_min
U04647,28.503236,77.095337,28.801545,77.000354,07:26,446,26,34.384,0.3925,3,1,0.6766,360,06:00,3,5.8
U04648,28.548801,76.942105,28.828824,77.05891,08:18,498,51,33.103,0.2382,28,1,0.3665,411,06:51,5,9.9
U04649,28.622578,77.07342,28.712587,76.841809,07:59,479,39,24.68,0.0271,2,1,0.4451,440,07:20,0,3.4
U04650,28.805319,77.273357,28.687184,77.050556,07:05,425,29,25.329,0.2166,10,0,0.5408,360,06:00,4,8.5
U04651,28.78527,77.248487,28.452343,76.983474,09:36,576,57,45.059,0.1842,0,0,0.4505,520,08:40,3,7.9
U04652,28.460596,76.923155,28.609386,77.132842,07:47,467,82,26.296,0.5045,16,0,0.5377,360,06:00,2,12.6
U04653,28.459735,77.183445,28.693589,77.303344,09:21,561,16,28.473,0.4352,17,0,0.5268,503,08:23,3,8.8
U04654,28.600031,77.276987,28.439297,77.098138,07:54,474,25,24.942,0.4717,7,1,0.6948,394,06:34,6,2.4
U04655,28.817646,77.258081,28.453502,77.184522,09:11,551,83,41.048,0.8779,6,1,0.7738,492,08:12,0,20.0
U04656,28.823401,77.057073,28.876871,77.199796,07:22,442,66,15.095,0.4944,0,1,0.6884,360,06:00,0,10.2
U04657,28.451536,76.864527,28.559472,76.91774,09:23,563,32,13.058,0.639,30,1,0.6323,536,08:56,5,3.3
U04658,28.675663,77.314896,28.567872,77.016751,09:00,540,42,31.404,0.6475,2,0,0.6887,422,07:02,1,8.9
U04659,28.474724,77.041901,28.520734,76.897704,08:32,512,21,14.968,0.5169,15,0,0.5457,408,06:48,5,10.0
U04660,28.729342,77.024098,28.710089,77.064781,07:00,420,78,4.5,0.3048,2,1,0.5891,397,06:37,0,10.4
U04661,28.839888,77.227353,28.627076,77.292516,09:49,589,64,24.457,0.9032,10,1,0.6801,548,09:08,6,9.8
U04662,28.618289,76.974626,28.779407,77.085277,09:06,546,32,20.883,0.4382,3,0,0.5653,494,08:14,0,9.2
U04663,28.43988,77.265721,28.645998,77.072638,07:25,445,29,29.641,0.5711,13,0,0.5768,389,06:29,3,12.6
U04664,28.678042,76.878786,28.4074,76.946755,08:12,492,66,30.762,0.5591,3,1,0.6206,414,06:54,6,11.6
U04665,28.596088,77.217763,28.63169,76.998211,08:47,527,57,21.759,0.8276,36,1,0.6654,444,07:24,4,11.7
U04666,28.789231,77.332553,28.42649,77.317666,10:09,609,71,40.29,0.5346,32,0,0.4825,572,09:32,3,1.0
U04667,28.563365,77.347842,28.796857,76.994528,08:46,526,33,43.106,0.4569,3,1,0.584,426,07:06,4,1.0
U04668,28.819951,77.31114,28.454556,77.213007,07:00,420,89,41.667,0.4601,8,1,0.4624,400,06:40,4,4.0
U04669,28.531376,77.284089,28.504138,76.861492,08:45,525,27,41.322,0.7799,6,0,0.6692,447,07:27,3,6.8
U04670,28.475608,76.982229,28.620783,76.90544,08:38,518,28,17.771,0.33,1,0,0.478,424,07:04,2,4.2
U04671,28.547111,77.332991,28.493688,76.998854,08:10,490,70,33.115,0.9349,5,0,0.8107,434,07:14,2,2.9
U04672,28.41676,77.313227,28.658826,77.299725,08:55,535,57,26.902,0.8466,9,1,0.822,474,07:54,3,9.2
U04673,28.534998,77.11253,28.621135,76.951839,08:38,518,44,18.357,0.1383,3,1,0.5519,498,08:18,2,3.6
U04674,28.716856,77.04506,28.857211,77.21064,07:56,476,70,22.417,0.3172,32,1,0.4334,442,07:22,0,1.0
U04675,28.468296,76.895726,28.442419,76.925437,07:08,428,58,4.081,0.9056,19,0,0.8633,360,06:00,1,1.2
U04676,28.453455,77.141223,28.676831,77.152549,09:37,577,45,24.819,0.2784,16,1,0.4525,545,09:05,2,5.0
U04677,28.463545,77.197278,28.745792,77.139282,07:12,432,31,31.836,0.3177,9,0,0.4666,360,06:00,3,6.7
U04678,28.437225,77.046038,28.461261,77.157193,09:34,574,68,11.173,0.2175,0,0,0.5138,464,07:44,2,12.5
U04679,28.819825,77.047075,28.705502,76.986001,08:59,539,56,14.011,0.0544,18,0,0.2955,484,08:04,0,10.2
U04680,28.853175,77.132389,28.814835,76.922673,08:01,481,82,20.828,0.4785,15,1,0.4381,391,06:31,1,1.0
U04681,28.422349,76.85417,28.778027,77.292108,07:02,422,46,58.193,0.7549,20,0,0.567,360,06:00,1,15.3
U04682,28.764834,77.328512,28.848882,77.130416,07:49,469,34,21.414,0.66,5,1,0.6867,376,06:16,1,7.0
U04683,28.753833,76.987852,28.745881,76.948142,09:29,569,18,3.964,0.0276,11,0,0.3966,471,07:51,5,8.3
U04684,28.878517,76.911854,28.589114,77.050798,09:53,593,35,34.847,0.5234,21,1,0.5719,503,08:23,3,8.6
U04685,28.566978,76.842799,28.841817,76.874217,07:13,433,69,30.66,0.3303,5,0,0.5471,410,06:50,1,3.7
U04686,28.537044,77.277015,28.508171,77.082442,09:31,571,36,19.242,0.6418,6,1,0.7645,471,07:51,5,10.8
U04687,28.617479,77.280236,28.680177,77.056184,09:43,583,56,22.914,0.4052,32,0,0.4865,482,08:02,3,1.0
U04688,28.811156,76.888606,28.767516,76.90769,07:34,454,31,5.187,0.9805,23,1,0.7893,395,06:35,5,14.7
U04689,28.749725,76.917643,28.818695,77.06663,07:00,420,84,16.396,0.8285,7,1,0.7793,360,06:00,6,8.9
U04690,28.626379,77.06843,28.83994,77.166161,08:26,506,82,25.546,0.7004,9,0,0.6792,404,06:44,3,9.8
U04691,28.51739,76.934709,28.440788,77.31353,09:34,574,75,37.913,0.5157,5,1,0.6124,522,08:42,3,10.6
U04692,28.748968,77.215269,28.748508,77.198624,09:03,543,69,1.621,0.5911,9,1,0.7505,507,08:27,1,5.8
U04693,28.810173,76.8696,28.49797,77.096242,09:36,576,57,41.071,0.4421,5,1,0.5896,487,08:07,0,14.4
U04694,28.591977,77.120352,28.773977,77.232726,07:38,458,15,22.98,0.7947,2,0,0.8021,406,06:46,1,4.4
U04695,28.720921,77.035224,28.736331,76.982767,09:49,589,18,5.385,0.9082,34,1,0.8068,499,08:19,3,3.0
U04696,28.592102,77.077123,28.487049,77.181079,09:48,588,48,15.448,0.9991,6,1,0.7979,528,08:48,1,8.7
U04697,28.629677,77.056626,28.799758,76.842582,09:25,565,71,28.13,0.5988,0,1,0.8134,470,07:50,6,1.1
U04698,28.651957,76.918111,28.621659,76.877001,07:55,475,24,5.229,0.6819,3,1,0.7958,438,07:18,1,5.2
U04699,28.772348,76.952344,28.661051,77.158375,09:39,579,56,23.547,0.3999,1,0,0.5994,518,08:38,2,9.3
U04700,28.869203,76.873052,28.866274,76.9382,08:57,537,86,6.341,0.0085,20,0,0.4205,463,07:43,5,11.7
U04701,28.613296,76.898796,28.71518,77.191252,07:54,474,77,30.66,0.7032,16,0,0.5931,397,06:37,2,7.8
U04702,28.564311,77.338726,28.68251,77.164744,08:15,495,56,21.444,0.934,22,1,0.6453,392,06:32,4,3.5
U04703,28.579324,76.982691,28.408046,76.87247,08:42,522,58,21.838,0.8596,9,1,0.7579,455,07:35,0,6.3
U04704,28.464267,76.996583,28.495623,77.040173,08:16,496,19,5.496,0.8786,12,1,0.8562,377,06:17,2,4.7
U04705,28.542531,76.904824,28.412751,77.152631,08:20,500,15,28.132,0.4021,16,1,0.4552,444,07:24,1,7.5
U04706,28.441495,77.225134,28.55999,77.203876,09:13,553,38,13.316,0.7136,0,1,0.8657,450,07:30,4,4.9
U04707,28.605389,77.311313,28.565364,77.256203,09:44,584,76,6.97,0.6384,6,0,0.806,552,09:12,4,3.1
U04708,28.480331,77.242773,28.654558,77.008526,08:17,497,15,29.939,0.5409,4,0,0.6844,430,07:10,0,2.5
U04709,28.566275,77.152434,28.731089,77.266725,09:45,585,74,21.42,0.1516,5,0,0.4821,474,07:54,6,1.0
U04710,28.780917,77.254749,28.486086,77.02067,09:18,558,34,39.87,0.5754,21,1,0.5766,445,07:25,3,13.4
U04711,28.518045,77.046157,28.688794,76.843563,07:25,445,22,27.38,0.2986,28,1,0.2992,413,06:53,4,11.6
U04712,28.693709,77.278344,28.840149,77.151103,09:30,570,22,20.438,0.7036,3,0,0.6907,517,08:37,5,1.9
U04713,28.832567,77.247245,28.488804,76.963251,09:33,573,66,47.102,0.9449,6,0,0.6273,489,08:09,3,11.3
U04714,28.672126,76.84088,28.716362,76.903434,09:11,551,18,7.825,0.7277,19,0,0.8712,527,08:47,0,8.2
U04715,28.49302,77.088775,28.421883,76.971762,08:44,524,54,13.88,0.2595,20,1,0.4841,465,07:45,4,1.5
U04716,28.565488,76.974954,28.654951,77.262236,07:24,444,85,29.715,0.4652,21,0,0.4832,360,06:00,1,2.7
U04717,28.683377,76.883979,28.755939,77.306141,09:40,580,59,41.891,0.5649,22,1,0.4204,478,07:58,2,7.3
U04718,28.643173,77.27156,28.41634,77.330465,08:29,509,40,25.824,0.7262,6,1,0.7202,441,07:21,0,11.7
U04719,28.471338,76.844054,28.560159,76.994443,08:41,521,81,17.679,0.1478,2,0,0.5402,454,07:34,0,11.0
U04720,28.614462,77.212383,28.821419,77.072524,09:21,561,20,26.711,0.5256,39,1,0.4187,506,08:26,3,5.3
U04721,28.660672,77.343978,28.50823,77.249288,08:14,494,33,19.271,0.8601,18,1,0.8235,456,07:36,2,10.3
U04722,28.52832,77.08583,28.74698,77.00213,07:38,458,27,25.607,0.0276,20,0,0.2879,369,06:09,2,7.2
U04723,28.693974,77.029333,28.693874,77.036423,09:20,560,15,0.69,0.7276,9,1,0.8065,525,08:45,0,4.3
U04724,28.433677,77.148975,28.47857,76.96101,07:59,479,86,19.012,0.8804,3,1,0.8613,385,06:25,3,12.8
U04725,28.561571,77.250396,28.75602,77.131907,07:31,451,30,24.481,0.7958,15,1,0.6923,392,06:32,2,8.8
U04726,28.786053,76.962529,28.655399,77.176226,09:02,542,20,25.348,0.9318,9,0,0.7638,443,07:23,1,10.6
U04727,28.524457,76.967858,28.453772,77.002404,09:18,558,83,8.539,0.7827,6,1,0.7961,485,08:05,3,2.5
U04728,28.690485,77.149661,28.855698,76.852358,08:10,490,87,34.269,0.518,1,1,0.5964,374,06:14,1,5.4
U04729,28.596814,77.319339,28.636142,77.215313,09:51,591,30,11.038,0.4769,12,1,0.6418,509,08:29,0,12.1
U04730,28.551901,76.992204,28.757639,77.154465,07:45,465,45,27.782,0.0318,6,0,0.3048,360,06:00,0,6.6
U04731,28.839743,77.032145,28.504496,76.951689,07:28,448,65,38.026,0.0186,6,0,0.3202,360,06:00,2,6.9
U04732,28.564766,77.3466,28.465848,77.00047,07:35,455,47,35.485,0.6395,40,0,0.437,362,06:02,4,2.7
U04733,28.513604,76.929873,28.755827,77.328128,08:28,508,74,47.242,0.2754,9,0,0.3926,451,07:31,1,9.0
U04734,28.836465,76.879254,28.723436,77.161404,08:47,527,33,30.168,0.3071,1,1,0.5806,501,08:21,0,2.6
U04735,28.758053,77.140775,28.531572,77.143694,07:40,460,75,25.141,0.8071,3,1,0.7971,362,06:02,4,9.8
U04736,28.727264,76.852376,28.758216,77.166242,09:43,583,56,30.744,0.1113,17,0,0.3305,503,08:23,4,3.0
U04737,28.423777,76.932021,28.642396,77.326767,08:26,506,15,45.539,0.2838,26,1,0.2477,464,07:44,0,7.0
U04738,28.462978,77.157327,28.567327,77.013328,08:17,497,61,18.21,0.685,18,0,0.6906,471,07:51,3,15.9
U04739,28.706403,77.176351,28.777708,76.983267,09:43,583,15,20.396,0.0306,1,0,0.47,476,07:56,6,9.8
U04740,28.500528,77.100317,28.696056,77.032139,09:01,541,78,22.7,0.5198,34,1,0.4824,466,07:46,1,6.3
U04741,28.508306,77.035712,28.643489,77.248484,07:52,472,89,25.61,0.0855,3,0,0.4946,443,07:23,3,12.3
U04742,28.773986,77.133861,28.771091,76.901689,10:01,601,26,22.591,0.7617,12,0,0.6637,495,08:15,0,4.4
U04743,28.537244,77.168127,28.661518,76.945481,07:33,453,54,25.723,0.6346,5,0,0.6242,360,06:00,4,3.1
U04744,28.434362,77.249776,28.850497,76.956405,07:10,430,40,54.347,0.6086,1,1,0.5593,365,06:05,3,6.2
U04745,28.417487,77.244303,28.792667,77.164552,08:12,492,19,42.366,0.2213,3,1,0.3995,446,07:26,4,13.5
U04746,28.612725,77.179048,28.57193,77.167207,08:57,537,65,4.673,0.7247,6,0,0.7424,497,08:17,2,13.2
U04747,28.696222,77.296059,28.623161,77.029662,07:00,420,17,27.176,0.3017,7,0,0.5004,360,06:00,2,5.5
U04748,28.817065,77.267393,28.85952,76.980858,10:00,600,16,28.262,0.5708,3,0,0.6138,556,09:16,3,6.6
U04749,28.453186,76.907955,28.829698,77.224872,07:14,434,75,51.992,0.092,23,0,0.3043,360,06:00,0,10.1
U04750,28.494403,77.327907,28.491769,76.856181,10:08,608,36,46.02,0.0961,21,0,0.2576,587,09:47,2,20.1
U04751,28.654304,77.294789,28.531666,77.216756,08:28,508,82,15.591,0.194,11,1,0.489,431,07:11,1,6.8
U04752,28.574772,77.003673,28.574922,76.94724,07:44,464,59,5.501,0.216,8,1,0.5243,407,06:47,0,14.9
U04753,28.631618,76.850294,28.822328,77.300416,09:17,557,54,48.696,0.1264,1,0,0.4842,439,07:19,4,9.2
U04754,28.84358,77.148028,28.84516,77.050984,07:23,443,45,9.437,0.1182,17,0,0.4647,360,06:00,0,12.3
U04755,28.661548,77.063593,28.785123,77.167571,09:23,563,42,17.05,0.879,19,0,0.643,484,08:04,0,13.1
U04756,28.599258,77.222279,28.53234,76.901694,08:16,496,31,32.114,0.5546,16,1,0.623,432,07:12,1,8.9
U04757,28.874931,77.107546,28.825791,76.969481,08:09,489,67,14.486,0.6222,23,1,0.5027,448,07:28,3,7.9
U04758,28.431304,76.87901,28.415783,77.19731,09:23,563,60,31.118,0.2878,1,1,0.523,471,07:51,4,7.0
U04759,28.847414,76.964791,28.602946,77.120681,08:18,498,16,31.082,0.0555,3,1,0.4245,437,07:17,4,9.8
U04760,28.640798,77.290087,28.581262,77.232943,08:04,484,39,8.641,0.9683,31,1,0.7886,449,07:29,1,13.9
U04761,28.641803,76.859222,28.656915,77.127335,08:25,505,82,26.173,0.054,31,0,0.2302,476,07:56,4,14.6
U04762,28.842543,77.215702,28.669107,77.130359,08:38,518,51,20.964,0.8226,12,1,0.7181,442,07:22,4,14.1
U04763,28.643516,76.988891,28.508194,77.277712,07:12,432,34,31.894,0.6651,19,0,0.482,379,06:19,0,5.7
U04764,28.610435,77.070846,28.498187,77.056592,09:26,566,32,12.537,0.4075,15,0,0.5565,542,09:02,3,5.2
U04765,28.530795,77.110813,28.785712,77.296473,08:58,538,29,33.593,0.7466,19,1,0.6365,489,08:09,3,3.9
U04766,28.716232,76.967541,28.436574,77.02983,08:01,481,79,31.629,0.7647,1,1,0.6955,362,06:02,6,8.8
U04767,28.67343,77.1725,28.636777,77.007583,10:08,608,38,16.568,0.8783,13,1,0.7678,524,08:44,3,12.7
U04768,28.502886,77.193656,28.49199,77.237505,08:16,496,37,4.445,0.5449,16,1,0.6282,464,07:44,0,5.2
U04769,28.740518,76.88338,28.553392,76.845889,09:34,574,19,21.089,0.2137,2,0,0.5369,463,07:43,4,7.1
U04770,28.709162,77.030703,28.533101,76.927818,07:55,475,81,21.96,0.5726,11,1,0.5101,360,06:00,0,11.2
U04771,28.59072,77.219632,28.740091,76.876601,08:01,481,44,37.319,0.0993,25,1,0.1898,433,07:13,1,6.4
U04772,28.402112,77.208035,28.61889,77.101174,08:39,519,67,26.227,0.3762,9,0,0.5096,452,07:32,3,7.0
U04773,28.614359,77.117748,28.543732,77.160316,08:16,496,68,8.869,0.6104,2,1,0.7108,392,06:32,0,13.6
U04774,28.402908,77.236614,28.799049,76.845292,09:14,554,41,58.253,0.2519,6,1,0.3961,486,08:06,3,8.1
U04775,28.435999,76.894899,28.441182,76.922346,08:18,498,52,2.74,0.8651,9,1,0.8786,391,06:31,3,4.4
U04776,28.606693,76.900288,28.767853,76.994296,10:07,607,22,20.098,0.9761,7,1,0.8442,533,08:53,1,8.5
U04777,28.439322,77.17532,28.51919,76.990055,07:22,442,65,20.139,0.0759,5,1,0.4926,360,06:00,3,10.2
U04778,28.532319,77.1936,28.840649,76.889538,08:36,516,65,45.283,0.2059,4,0,0.4276,415,06:55,6,20.5
U04779,28.714636,77.255409,28.402668,76.928152,09:09,549,31,47.054,0.473,32,1,0.4754,460,07:40,4,15.6
U04780,28.548135,76.932329,28.667198,77.271996,08:06,486,29,35.659,0.0379,4,0,0.4291,463,07:43,2,24.0
U04781,28.878871,77.103554,28.698687,77.197296,07:30,450,44,21.978,0.0929,0,0,0.4554,360,06:00,4,2.7
U04782,28.839825,77.177024,28.677104,76.991008,09:23,563,66,25.561,0.9006,18,0,0.7658,535,08:55,6,15.0
U04783,28.680949,76.954087,28.791207,76.974338,09:24,564,53,12.397,0.0455,18,0,0.3098,507,08:27,0,15.8
U04784,28.864135,77.103633,28.453839,76.880902,07:00,420,19,50.428,0.2475,3,1,0.4514,398,06:38,6,8.2
U04785,28.816648,77.165607,28.599467,77.017942,08:28,508,57,28.061,0.4236,16,0,0.4404,390,06:30,4,6.0
U04786,28.553071,76.949369,28.814594,77.043015,10:00,600,68,30.431,0.0205,2,0,0.5298,518,08:38,1,11.7
U04787,28.759806,77.031537,28.826593,77.301133,07:12,432,28,27.261,0.8106,2,1,0.8774,374,06:14,3,6.4
U04788,28.465679,76.950333,28.639205,77.218989,07:47,467,48,32.531,0.83,11,1,0.6656,363,06:03,5,2.3
U04789,28.728585,77.300501,28.667824,77.084368,08:20,500,75,22.092,0.3947,26,0,0.4832,472,07:52,1,1.0
U04790,28.635719,76.960767,28.766676,76.908777,09:13,553,39,15.393,0.2018,6,1,0.5504,510,08:30,3,1.0
U04791,28.408076,76.901626,28.774213,77.174642,07:00,420,21,48.603,0.8924,3,1,0.8228,360,06:00,4,9.2
U04792,28.53163,76.857929,28.826279,77.317366,08:54,534,84,55.471,0.6786,6,1,0.7307,423,07:03,0,11.4
U04793,28.858583,76.862926,28.805052,76.879803,09:47,587,22,6.164,0.5239,2,1,0.6468,534,08:54,5,3.1
U04794,28.551599,76.937709,28.598923,77.27279,09:09,549,19,33.09,0.3924,14,1,0.4554,461,07:41,0,10.4
U04795,28.487098,77.150186,28.711882,76.931858,09:35,575,33,32.806,0.5393,3,1,0.5355,553,09:13,0,10.4
U04796,28.490015,76.849001,28.631953,77.197653,07:54,474,71,37.485,0.2495,19,0,0.3437,431,07:11,1,9.7
U04797,28.630022,76.986239,28.456622,76.933767,08:57,537,64,19.915,0.4496,3,0,0.5129,500,08:20,0,11.4
U04798,28.804472,76.869665,28.794407,77.146007,09:21,561,32,26.902,0.6859,0,1,0.6846,492,08:12,3,9.1
U04799,28.763841,77.045866,28.688846,76.961189,07:00,420,20,11.713,0.4114,23,0,0.4987,364,06:04,0,14.7
U04800,28.609689,76.864774,28.427842,77.116266,07:12,432,86,31.75,0.685,13,0,0.5831,403,06:43,3,11.1
U04801,28.500189,77.149846,28.724897,77.146081,08:45,525,15,24.945,0.7387,19,0,0.5338,484,08:04,4,1.7
U04802,28.422111,77.191096,28.535888,77.155445,10:11,611,84,13.1,0.7537,6,0,0.7603,583,09:43,4,17.2
U04803,28.622063,77.212982,28.433247,77.188227,08:28,508,50,21.097,0.5692,9,1,0.6146,475,07:55,1,3.2
U04804,28.791092,76.954415,28.691163,76.875205,08:17,497,29,13.506,0.1844,41,0,0.3168,411,06:51,5,7.9
U04805,28.750247,77.282935,28.75146,77.198728,09:17,557,40,8.196,0.7006,13,1,0.6523,521,08:41,5,20.8
U04806,28.596128,77.192047,28.648296,76.918845,09:38,578,38,27.249,0.8193,3,1,0.6855,552,09:12,1,10.4
U04807,28.685457,76.868892,28.402711,77.185287,08:05,485,26,43.98,0.0943,17,0,0.3414,403,06:43,1,3.9
U04808,28.609398,77.064791,28.676904,76.903259,07:27,447,47,17.433,0.896,5,1,0.7872,360,06:00,3,9.7
U04809,28.677928,77.231556,28.403172,77.084502,08:49,529,64,33.693,0.9413,11,1,0.6372,497,08:17,3,10.6
U04810,28.648403,76.998556,28.844676,77.037252,07:28,448,50,22.11,0.6682,18,0,0.6688,392,06:32,1,9.0
U04811,28.726864,77.034595,28.528306,77.333347,09:45,585,63,36.488,0.1111,29,0,0.1519,487,08:07,4,5.5
U04812,28.6437,77.161098,28.818083,77.161713,08:57,537,87,19.357,0.6537,10,0,0.7546,502,08:22,3,1.6
U04813,28.851493,76.868295,28.405812,76.884985,09:01,541,24,49.497,0.3561,8,0,0.4756,437,07:17,0,2.2
U04814,28.605454,77.333137,28.446664,77.197452,07:15,435,70,22.034,0.3036,5,1,0.5056,360,06:00,2,4.1
U04815,28.40764,76.928985,28.616676,76.939011,09:24,564,32,23.224,0.0368,12,0,0.3554,472,07:52,5,14.5
U04816,28.513459,76.853603,28.764132,76.985937,07:36,456,16,30.673,0.7248,0,1,0.7707,360,06:00,6,1.9
U04817,28.640291,76.842715,28.85243,77.033006,07:42,462,42,29.969,0.5667,23,0,0.5206,418,06:58,5,8.8
U04818,28.659474,77.043773,28.650126,77.235875,08:19,499,44,18.74,0.4508,10,0,0.5072,456,07:36,5,15.0
U04819,28.665145,77.290969,28.570621,77.321481,08:15,495,89,10.905,0.3887,22,1,0.4691,418,06:58,1,11.3
U04820,28.742985,77.258079,28.421386,77.311411,07:23,443,40,36.073,0.4119,7,0,0.5015,360,06:00,0,15.1
U04821,28.531831,77.305143,28.680181,76.927049,08:15,495,72,40.381,0.4531,12,0,0.492,469,07:49,2,5.1
U04822,28.719154,77.112229,28.582421,76.870811,07:51,471,85,27.976,0.4775,22,1,0.5636,391,06:31,5,11.1
U04823,28.737935,77.068861,28.836384,77.262552,09:52,592,40,21.79,0.0977,13,0,0.3971,478,07:58,5,13.8
U04824,28.597415,77.036789,28.630428,76.986991,08:21,501,28,6.081,0.3803,1,0,0.6234,420,07:00,0,12.7
U04825,28.593041,76.863673,28.767415,77.137241,10:11,611,87,32.947,0.064,21,0,0.2744,591,09:51,6,12.4
U04826,28.485884,77.303856,28.807141,77.3391,07:15,435,49,35.825,0.7759,11,0,0.7117,399,06:39,2,2.0
U04827,28.598714,77.09305,28.447173,76.935075,09:50,590,49,22.803,0.5222,9,1,0.6017,548,09:08,0,11.3
U04828,28.777672,77.072084,28.611606,77.031177,08:59,539,69,18.858,0.7995,15,1,0.6671,482,08:02,2,10.4
U04829,28.836307,77.102735,28.828984,77.282475,07:02,422,43,17.496,0.4293,6,0,0.5511,394,06:34,1,7.2
U04830,28.684934,77.245019,28.603739,77.17149,09:41,581,55,11.511,0.1531,25,1,0.3644,482,08:02,4,5.0
U04831,28.543698,76.95448,28.671274,77.318152,08:35,515,85,38.184,0.2996,2,1,0.4045,396,06:36,3,10.3
U04832,28.727499,77.202049,28.81909,77.162177,09:46,586,18,10.882,0.2339,17,1,0.4736,529,08:49,4,3.1
U04833,28.75527,77.202493,28.511645,76.994821,09:07,547,70,33.759,0.4399,5,1,0.5993,523,08:43,4,5.8
U04834,28.559462,77.273272,28.829399,77.250605,09:41,581,44,30.044,0.7889,10,1,0.7685,496,08:16,0,12.7
U04835,28.796743,76.844429,28.590574,77.227225,07:45,465,56,43.706,0.1166,2,0,0.4528,445,07:25,2,13.2
U04836,28.435374,76.926902,28.684656,77.316146,07:52,472,83,47.002,0.4001,1,0,0.6017,417,06:57,1,10.4
U04837,28.405162,77.080234,28.557459,77.082845,07:47,467,60,16.907,0.0918,6,0,0.3439,437,07:17,3,5.7
U04838,28.459026,77.273776,28.653017,77.096448,07:31,451,46,27.625,0.3915,11,1,0.4968,368,06:08,1,2.4
U04839,28.474884,77.33221,28.423657,77.00515,07:22,442,87,32.414,0.5825,7,0,0.6106,360,06:00,2,4.1
U04840,28.821886,77.143383,28.431325,76.977067,09:28,568,60,46.271,0.069,26,0,0.2033,511,08:31,2,14.4
U04841,28.603991,76.948188,28.599067,77.348229,08:07,487,26,38.989,0.0666,3,0,0.3264,427,07:07,5,9.0
U04842,28.531967,76.934138,28.560777,77.3384,07:25,445,21,39.553,0.7305,9,1,0.6493,374,06:14,3,7.5
U04843,28.605956,77.166116,28.69558,77.11012,08:24,504,41,11.347,0.4075,8,0,0.4929,390,06:30,0,8.8
U04844,28.589524,76.947135,28.418197,77.327094,07:14,434,68,41.63,0.3514,6,0,0.5038,360,06:00,1,11.4
U04845,28.544702,77.122075,28.480481,77.021639,07:00,420,46,12.113,0.6863,25,1,0.6831,360,06:00,4,2.9
U04846,28.466192,77.265754,28.500604,77.273497,07:04,424,27,3.894,0.0848,3,1,0.5319,374,06:14,6,5.6
U04847,28.714839,77.038808,28.611436,77.163783,07:26,446,88,16.726,0.8597,29,1,0.6641,360,06:00,3,11.2
U04848,28.46557,77.033021,28.518481,77.205704,07:23,443,29,17.845,0.7754,16,1,0.7396,360,06:00,0,9.2
U04849,28.772204,76.858432,28.466078,77.206283,09:37,577,21,47.959,0.3896,18,0,0.3569,541,09:01,4,13.5
U04850,28.49681,76.969583,28.686835,77.164273,08:36,516,43,28.383,0.4687,6,1,0.7023,454,07:34,2,11.8
U04851,28.751058,77.196078,28.757059,77.274687,09:34,574,23,7.679,0.3977,3,1,0.6458,457,07:37,3,4.1
U04852,28.786681,77.0238,28.728929,77.039927,09:27,567,59,6.6,0.7852,20,1,0.6307,495,08:15,4,1.0
U04853,28.460156,76.920732,28.532566,77.273086,09:06,546,47,35.312,0.029,9,0,0.3517,483,08:03,5,9.0
U04854,28.441638,76.893942,28.810134,76.933542,09:21,561,84,41.085,0.6714,19,1,0.5694,480,08:00,3,2.8
U04855,28.855795,76.888477,28.693675,76.941979,09:51,591,27,18.732,0.3025,3,0,0.5908,525,08:45,3,10.5
U04856,28.622262,77.176158,28.69504,77.205845,07:10,430,35,8.581,0.7795,9,1,0.8783,361,06:01,0,16.0
U04857,28.702513,77.152437,28.502167,77.222566,08:31,511,66,23.263,0.9839,19,1,0.7233,428,07:08,5,2.9
U04858,28.411165,77.104446,28.516262,77.300174,07:36,456,67,22.389,0.279,23,1,0.3814,418,06:58,4,11.2
U04859,28.533781,77.095166,28.62788,76.980088,09:13,553,42,15.331,0.4459,17,1,0.5117,462,07:42,1,12.4
U04860,28.642591,76.9181,28.514154,76.868595,07:50,470,84,15.05,0.5476,7,0,0.6922,369,06:09,5,9.7
U04861,28.825385,77.095308,28.730277,77.098811,08:38,518,78,10.562,0.551,8,0,0.6313,402,06:42,1,9.6
U04862,28.530291,76.870568,28.548106,77.286424,08:24,504,60,40.603,0.1566,1,0,0.5123,409,06:49,5,1.0
U04863,28.772092,77.312188,28.47292,77.335448,10:17,617,71,33.285,0.5832,5,1,0.6532,500,08:20,4,8.3
U04864,28.717862,76.869594,28.472775,77.277491,07:50,470,55,48.133,0.7239,14,1,0.5295,399,06:39,1,8.0
U04865,28.45533,77.056,28.461069,77.089878,08:56,536,50,3.367,0.944,9,1,0.8558,475,07:55,2,13.2
U04866,28.54082,76.840291,28.61108,77.280325,08:22,502,55,43.611,0.7254,32,1,0.4513,413,06:53,1,12.8
U04867,28.514175,77.240937,28.401459,76.949125,10:19,619,78,31.091,0.6033,3,1,0.7876,585,09:45,4,5.4
U04868,28.612413,76.924747,28.660339,77.309797,08:10,490,16,37.896,0.2333,1,1,0.4087,428,07:08,4,1.0
